zone_id	zx	zy	rx	ry	sector	feature	avg_rgb_hex
920	5	0	4	6	WATER	RIVER	#4d4f70
920	5	0	5	6	WATER	RIVER	#424669
920	5	0	6	6	WATER	RIVER	#464a6d
920	5	0	7	6	WATER	RIVER	#393e5c
920	5	0	8	6	WATER	RIVER	#363a54
920	5	0	9	6	WATER	RIVER	#3a3c5c
920	5	0	0	7	WATER	RIVER	#63637c
920	5	0	1	7	WATER	RIVER	#706c7e
920	5	0	2	7	WATER	RIVER	#636276
920	5	0	3	7	WATER	RIVER	#565475
920	5	0	4	7	WATER	RIVER	#53547a
920	5	0	5	7	WATER	RIVER	#52587c
920	5	0	6	7	WATER	RIVER	#4a4e73
920	5	0	7	7	WATER	RIVER	#444a6d
920	5	0	8	7	WATER	RIVER	#3d425e
920	5	0	9	7	WATER	RIVER	#444868
920	5	0	0	8	HILLS	NONE	#d7ac61
920	5	0	1	8	HILLS	NONE	#d0a361
920	5	0	2	8	HILLS	NONE	#dcb972
920	5	0	3	8	HILLS	NONE	#c8b27b
920	5	0	4	8	WATER	RIVER	#8d837d
920	5	0	5	8	WATER	RIVER	#575574
920	5	0	6	8	WATER	RIVER	#535675
920	5	0	7	8	WATER	RIVER	#54587d
920	5	0	8	8	WATER	RIVER	#414665
920	5	0	9	8	WATER	RIVER	#727275
920	5	0	0	9	HILLS	NONE	#d4b16b
920	5	0	1	9	HILLS	NONE	#d3b77a
920	5	0	2	9	HILLS	NONE	#c69c66
920	5	0	3	9	HILLS	NONE	#ad8054
920	5	0	4	9	HILLS	NONE	#d3ae67
920	5	0	5	9	WATER	RIVER	#a69073
920	5	0	6	9	WATER	RIVER	#50536f
920	5	0	7	9	WATER	RIVER	#4a4e6d
920	5	0	8	9	WATER	RIVER	#575b76
920	5	0	9	9	HILLS	NONE	#dac578
919	6	0	0	0	PLAINS	NONE	#7b2b27
919	6	0	1	0	PLAINS	NONE	#7b2c27
919	6	0	2	0	PLAINS	NONE	#7b2b26
919	6	0	3	0	PLAINS	NONE	#7b2925
919	6	0	4	0	PLAINS	NONE	#7b2a25
919	6	0	5	0	PLAINS	NONE	#7d2926
919	6	0	6	0	PLAINS	NONE	#7b2925
919	6	0	7	0	PLAINS	NONE	#7d2b27
919	6	0	8	0	PLAINS	NONE	#7d2a26
919	6	0	9	0	PLAINS	NONE	#7f2a25
919	6	0	0	1	PLAINS	NONE	#7d2a26
919	6	0	1	1	PLAINS	NONE	#7a2b25
919	6	0	2	1	PLAINS	NONE	#7a2824
919	6	0	3	1	PLAINS	NONE	#7b2724
919	6	0	4	1	PLAINS	NONE	#7c2724
919	6	0	5	1	PLAINS	NONE	#7c2724
919	6	0	6	1	PLAINS	NONE	#7c2724
919	6	0	7	1	PLAINS	NONE	#7d2825
919	6	0	8	1	PLAINS	NONE	#7c2825
919	6	0	9	1	PLAINS	NONE	#7b2723
919	6	0	0	2	PLAINS	NONE	#7e2f29
919	6	0	1	2	PLAINS	NONE	#7b2e25
919	6	0	2	2	PLAINS	NONE	#7a2c25
919	6	0	3	2	PLAINS	NONE	#7a2c25
919	6	0	4	2	PLAINS	NONE	#7d2e27
919	6	0	5	2	PLAINS	NONE	#7c2d27
919	6	0	6	2	PLAINS	NONE	#7c2e27
919	6	0	7	2	PLAINS	NONE	#7c2e26
919	6	0	8	2	PLAINS	NONE	#7b2d25
919	6	0	9	2	PLAINS	NONE	#7c2b24
919	6	0	0	3	WATER	RIVER	#776d7d
919	6	0	1	3	PLAINS	ROAD	#746a76
919	6	0	2	3	PLAINS	ROAD	#726772
919	6	0	3	3	PLAINS	ROAD	#726672
919	6	0	4	3	PLAINS	ROAD	#766a77
919	6	0	5	3	PLAINS	ROAD	#726774
919	6	0	6	3	PLAINS	ROAD	#796d7b
919	6	0	7	3	PLAINS	ROAD	#7e7380
919	6	0	8	3	PLAINS	ROAD	#7c717e
919	6	0	9	3	WATER	RIVER	#766d7a
919	6	0	0	4	WATER	RIVER	#3e3d57
919	6	0	1	4	PLAINS	NONE	#39354c
919	6	0	2	4	PLAINS	NONE	#322e44
919	6	0	3	4	PLAINS	NONE	#312d43
919	6	0	4	4	PLAINS	NONE	#332f46
919	6	0	5	4	PLAINS	NONE	#2e2b3e
919	6	0	6	4	PLAINS	NONE	#34304a
919	6	0	7	4	PLAINS	NONE	#3b3751
919	6	0	8	4	WATER	RIVER	#3a3851
919	6	0	9	4	WATER	RIVER	#3b3b55
919	6	0	0	5	WATER	RIVER	#34344e
919	6	0	1	5	PLAINS	NONE	#35324a
919	6	0	2	5	PLAINS	NONE	#333048
919	6	0	3	5	PLAINS	NONE	#38334a
919	6	0	4	5	PLAINS	NONE	#39334a
919	6	0	5	5	PLAINS	NONE	#342e45
919	6	0	6	5	PLAINS	NONE	#353049
919	6	0	7	5	PLAINS	NONE	#3e3a56
919	6	0	8	5	PLAINS	NONE	#38374f
919	6	0	9	5	WATER	RIVER	#3d3d55
919	6	0	0	6	WATER	RIVER	#3a3b5a
919	6	0	1	6	WATER	RIVER	#353652
919	6	0	2	6	WATER	RIVER	#35334e
919	6	0	3	6	PLAINS	NONE	#3c3248
919	6	0	4	6	PLAINS	NONE	#453953
919	6	0	5	6	PLAINS	NONE	#493f5c
919	6	0	6	6	PLAINS	NONE	#4b445f
919	6	0	7	6	WATER	RIVER	#47425f
919	6	0	8	6	PLAINS	NONE	#3c3a52
919	6	0	9	6	PLAINS	NONE	#37354b
919	6	0	0	7	WATER	RIVER	#474a6c
919	6	0	1	7	WATER	RIVER	#444868
919	6	0	2	7	WATER	RIVER	#454460
919	6	0	3	7	PLAINS	NONE	#483f59
919	6	0	4	7	PLAINS	NONE	#483e58
919	6	0	5	7	PLAINS	NONE	#544967
919	6	0	6	7	PLAINS	NONE	#564e69
919	6	0	7	7	WATER	RIVER	#4b4663
919	6	0	8	7	WATER	RIVER	#38354d
919	6	0	9	7	PLAINS	NONE	#383649
919	6	0	0	8	WATER	RIVER	#4b4c6e
919	6	0	1	8	WATER	RIVER	#4e4b6a
919	6	0	2	8	WATER	RIVER	#494660
919	6	0	3	8	PLAINS	NONE	#49455e
919	6	0	4	8	PLAINS	NONE	#4d455f
919	6	0	5	8	PLAINS	NONE	#504563
919	6	0	6	8	PLAINS	NONE	#504963
919	6	0	7	8	WATER	RIVER	#494561
919	6	0	8	8	PLAINS	NONE	#403c54
919	6	0	9	8	PLAINS	NONE	#383546
919	6	0	0	9	HILLS	NONE	#a2937c
919	6	0	1	9	WATER	RIVER	#555169
919	6	0	2	9	PLAINS	NONE	#564f65
919	6	0	3	9	PLAINS	NONE	#52495f
919	6	0	4	9	PLAINS	NONE	#514963
919	6	0	5	9	PLAINS	NONE	#51495b
919	6	0	6	9	PLAINS	NONE	#464056
919	6	0	7	9	PLAINS	NONE	#59536a
919	6	0	8	9	PLAINS	NONE	#484154
919	6	0	9	9	PLAINS	NONE	#39313e
918	7	0	0	0	PLAINS	NONE	#7d2825
918	7	0	1	0	PLAINS	NONE	#7e2926
918	7	0	2	0	PLAINS	NONE	#7d2c27
918	7	0	3	0	PLAINS	NONE	#7c2f29
918	7	0	4	0	PLAINS	NONE	#7d2f2b
918	7	0	5	0	PLAINS	NONE	#7f312d
918	7	0	6	0	PLAINS	NONE	#813530
918	7	0	7	0	PLAINS	NONE	#81332f
918	7	0	8	0	PLAINS	NONE	#81332f
918	7	0	9	0	PLAINS	NONE	#81322f
918	7	0	0	1	PLAINS	NONE	#7a2723
918	7	0	1	1	PLAINS	NONE	#7b2624
918	7	0	2	1	PLAINS	NONE	#7a2925
918	7	0	3	1	PLAINS	NONE	#7b2e29
918	7	0	4	1	PLAINS	NONE	#7c2e2c
918	7	0	5	1	PLAINS	NONE	#7e302d
918	7	0	6	1	PLAINS	NONE	#7d322d
918	7	0	7	1	PLAINS	NONE	#7e312e
918	7	0	8	1	PLAINS	NONE	#7e302d
918	7	0	9	1	PLAINS	NONE	#80312f
918	7	0	0	2	PLAINS	NONE	#7b2d25
918	7	0	1	2	PLAINS	NONE	#772a22
918	7	0	2	2	PLAINS	NONE	#792f2a
918	7	0	3	2	PLAINS	NONE	#7d332f
918	7	0	4	2	PLAINS	NONE	#7d3330
918	7	0	5	2	PLAINS	NONE	#7f3430
918	7	0	6	2	PLAINS	NONE	#7e342f
918	7	0	7	2	PLAINS	NONE	#803531
918	7	0	8	2	PLAINS	NONE	#803633
918	7	0	9	2	PLAINS	NONE	#803633
918	7	0	0	3	WATER	RIVER	#766f7e
918	7	0	1	3	WATER	RIVER	#7b7483
918	7	0	2	3	WATER	RIVER	#7a7282
918	7	0	3	3	WATER	RIVER	#807887
918	7	0	4	3	WATER	RIVER	#877e8e
918	7	0	5	3	WATER	RIVER	#908898
918	7	0	6	3	WATER	RIVER	#8c8595
918	7	0	7	3	WATER	RIVER	#908999
918	7	0	8	3	WATER	RIVER	#a199a9
918	7	0	9	3	WATER	RIVER	#a9a2b0
918	7	0	0	4	WATER	RIVER	#393a55
918	7	0	1	4	WATER	RIVER	#434460
918	7	0	2	4	WATER	RIVER	#42435f
918	7	0	3	4	WATER	RIVER	#434460
918	7	0	4	4	WATER	RIVER	#4b4c69
918	7	0	5	4	WATER	RIVER	#5b5c7b
918	7	0	6	4	WATER	RIVER	#525575
918	7	0	7	4	WATER	RIVER	#535777
918	7	0	8	4	WATER	RIVER	#5f6585
918	7	0	9	4	WATER	RIVER	#6c7090
918	7	0	0	5	WATER	RIVER	#3b3b55
918	7	0	1	5	WATER	RIVER	#41415b
918	7	0	2	5	WATER	RIVER	#464660
918	7	0	3	5	WATER	RIVER	#494965
918	7	0	4	5	WATER	RIVER	#565572
918	7	0	5	5	WATER	RIVER	#656682
918	7	0	6	5	WATER	RIVER	#5a5c76
918	7	0	7	5	WATER	RIVER	#4d506d
918	7	0	8	5	WATER	RIVER	#565b78
918	7	0	9	5	WATER	RIVER	#65698a
918	7	0	0	6	PLAINS	NONE	#3c3a4f
918	7	0	1	6	PLAINS	NONE	#3f3d53
918	7	0	2	6	PLAINS	NONE	#444159
918	7	0	3	6	PLAINS	NONE	#57546d
918	7	0	4	6	WATER	RIVER	#5e5a76
918	7	0	5	6	PLAINS	NONE	#605d71
918	7	0	6	6	PLAINS	NONE	#595568
918	7	0	7	6	PLAINS	NONE	#4e4c64
918	7	0	8	6	WATER	RIVER	#52516e
918	7	0	9	6	WATER	RIVER	#555877
918	7	0	0	7	PLAINS	NONE	#373648
918	7	0	1	7	PLAINS	NONE	#3b3749
918	7	0	2	7	PLAINS	NONE	#3e394c
918	7	0	3	7	WATER	RIVER	#464055
918	7	0	4	7	WATER	RIVER	#504b64
918	7	0	5	7	PLAINS	NONE	#524f63
918	7	0	6	7	PLAINS	NONE	#504d60
918	7	0	7	7	PLAINS	NONE	#4a495f
918	7	0	8	7	WATER	RIVER	#4f4e68
918	7	0	9	7	WATER	RIVER	#4a4b68
918	7	0	0	8	PLAINS	NONE	#373242
918	7	0	1	8	PLAINS	NONE	#3b313d
918	7	0	2	8	PLAINS	NONE	#423645
918	7	0	3	8	PLAINS	NONE	#45374a
918	7	0	4	8	PLAINS	NONE	#473b53
918	7	0	5	8	PLAINS	NONE	#4f4a61
918	7	0	6	8	PLAINS	NONE	#4c485f
918	7	0	7	8	PLAINS	NONE	#4d4960
918	7	0	8	8	PLAINS	NONE	#55536b
918	7	0	9	8	WATER	RIVER	#53536d
918	7	0	0	9	PLAINS	NONE	#362c3e
918	7	0	1	9	PLAINS	NONE	#413342
918	7	0	2	9	PLAINS	NONE	#443748
918	7	0	3	9	PLAINS	NONE	#44394b
918	7	0	4	9	PLAINS	NONE	#4e4356
918	7	0	5	9	PLAINS	NONE	#5c5569
918	7	0	6	9	PLAINS	NONE	#4f4d63
918	7	0	7	9	PLAINS	NONE	#4a4860
918	7	0	8	9	PLAINS	NONE	#45455d
918	7	0	9	9	WATER	RIVER	#565772
917	8	0	0	0	PLAINS	NONE	#82332f
917	8	0	1	0	PLAINS	NONE	#82332f
917	8	0	2	0	PLAINS	NONE	#82332f
917	8	0	3	0	PLAINS	NONE	#843431
917	8	0	4	0	PLAINS	NONE	#853531
917	8	0	5	0	PLAINS	NONE	#853431
917	8	0	6	0	PLAINS	NONE	#853431
917	8	0	7	0	PLAINS	NONE	#843531
917	8	0	8	0	PLAINS	NONE	#863632
917	8	0	9	0	PLAINS	NONE	#873633
917	8	0	0	1	PLAINS	NONE	#80322f
917	8	0	1	1	PLAINS	NONE	#823330
917	8	0	2	1	PLAINS	NONE	#823230
917	8	0	3	1	PLAINS	NONE	#833330
917	8	0	4	1	PLAINS	NONE	#833330
917	8	0	5	1	PLAINS	NONE	#853432
917	8	0	6	1	PLAINS	NONE	#853332
917	8	0	7	1	PLAINS	NONE	#863634
917	8	0	8	1	PLAINS	NONE	#863634
917	8	0	9	1	PLAINS	NONE	#883635
917	8	0	0	2	PLAINS	NONE	#803733
917	8	0	1	2	PLAINS	NONE	#833934
917	8	0	2	2	PLAINS	NONE	#853b35
917	8	0	3	2	PLAINS	NONE	#863a36
917	8	0	4	2	PLAINS	NONE	#883b37
917	8	0	5	2	PLAINS	NONE	#873935
917	8	0	6	2	PLAINS	NONE	#893b35
917	8	0	7	2	PLAINS	NONE	#893d36
917	8	0	8	2	PLAINS	NONE	#883d36
917	8	0	9	2	PLAINS	NONE	#893d37
917	8	0	0	3	WATER	RIVER	#ada8b3
917	8	0	1	3	PLAINS	ROAD	#c3babe
917	8	0	2	3	PLAINS	ROAD	#d1c7c9
917	8	0	3	3	PLAINS	ROAD	#c3bbc0
917	8	0	4	3	PLAINS	ROAD	#bbb3ba
917	8	0	5	3	PLAINS	ROAD	#bcb3bc
917	8	0	6	3	PLAINS	ROAD	#bab1bc
917	8	0	7	3	PLAINS	ROAD	#b7b0bb
917	8	0	8	3	PLAINS	ROAD	#b6afbb
917	8	0	9	3	PLAINS	ROAD	#b9b1be
917	8	0	0	4	WATER	RIVER	#7c8199
917	8	0	1	4	PLAINS	ROAD	#8b8e9e
917	8	0	2	4	WATER	RIVER	#9fa4b7
917	8	0	3	4	WATER	RIVER	#9b9fb1
917	8	0	4	4	PLAINS	ROAD	#9397a6
917	8	0	5	4	PLAINS	ROAD	#9a99ab
917	8	0	6	4	PLAINS	NONE	#a09db0
917	8	0	7	4	PLAINS	ROAD	#989aad
917	8	0	8	4	PLAINS	NONE	#8f91a7
917	8	0	9	4	PLAINS	NONE	#9895ac
917	8	0	0	5	WATER	RIVER	#707492
917	8	0	1	5	WATER	RIVER	#80869f
917	8	0	2	5	WATER	RIVER	#7d839c
917	8	0	3	5	WATER	RIVER	#8d94a8
917	8	0	4	5	WATER	RIVER	#888ea0
917	8	0	5	5	PLAINS	NONE	#8d8fa3
917	8	0	6	5	PLAINS	NONE	#9697ab
917	8	0	7	5	PLAINS	NONE	#8f92a7
917	8	0	8	5	WATER	RIVER	#898ba4
917	8	0	9	5	WATER	RIVER	#8a8ba4
917	8	0	0	6	WATER	RIVER	#555c7c
917	8	0	1	6	WATER	RIVER	#676d8a
917	8	0	2	6	WATER	RIVER	#6b6f8e
917	8	0	3	6	WATER	RIVER	#7e7f9a
917	8	0	4	6	PLAINS	ROAD	#8e8d9d
917	8	0	5	6	PLAINS	ROAD	#9390a1
917	8	0	6	6	PLAINS	NONE	#9a9ab0
917	8	0	7	6	WATER	RIVER	#9293ab
917	8	0	8	6	WATER	RIVER	#8487a0
917	8	0	9	6	WATER	RIVER	#7c809a
917	8	0	0	7	WATER	RIVER	#454b67
917	8	0	1	7	WATER	RIVER	#474f6e
917	8	0	2	7	WATER	RIVER	#4a5376
917	8	0	3	7	WATER	RIVER	#54597d
917	8	0	4	7	WATER	RIVER	#6d728a
917	8	0	5	7	PLAINS	NONE	#848299
917	8	0	6	7	WATER	RIVER	#9496ae
917	8	0	7	7	WATER	RIVER	#8f94ad
917	8	0	8	7	WATER	RIVER	#777f9d
917	8	0	9	7	WATER	RIVER	#697092
917	8	0	0	8	WATER	RIVER	#505570
917	8	0	1	8	WATER	RIVER	#4c5471
917	8	0	2	8	WATER	RIVER	#485073
917	8	0	3	8	WATER	RIVER	#505578
917	8	0	4	8	WATER	RIVER	#5d637f
917	8	0	5	8	WATER	RIVER	#7d7e9a
917	8	0	6	8	WATER	RIVER	#767b95
917	8	0	7	8	WATER	RIVER	#8086a1
917	8	0	8	8	WATER	RIVER	#626b8d
917	8	0	9	8	WATER	RIVER	#525a82
917	8	0	0	9	WATER	RIVER	#585d7a
917	8	0	1	9	WATER	RIVER	#535b78
917	8	0	2	9	WATER	RIVER	#4d5476
917	8	0	3	9	WATER	RIVER	#4f5578
917	8	0	4	9	WATER	RIVER	#535b79
917	8	0	5	9	WATER	RIVER	#535b7c
917	8	0	6	9	WATER	RIVER	#595f81
917	8	0	7	9	WATER	RIVER	#585e80
917	8	0	8	9	WATER	RIVER	#5e6486
917	8	0	9	9	WATER	RIVER	#6c7095
916	9	0	0	0	PLAINS	NONE	#853431
916	9	0	1	0	PLAINS	NONE	#863532
916	9	0	2	0	PLAINS	NONE	#873532
916	9	0	3	0	PLAINS	NONE	#8b3632
916	9	0	4	0	PLAINS	NONE	#8b3633
916	9	0	5	0	PLAINS	NONE	#863532
916	9	0	6	0	PLAINS	NONE	#863532
916	9	0	7	0	PLAINS	NONE	#853533
916	9	0	8	0	PLAINS	NONE	#883632
916	9	0	9	0	PLAINS	NONE	#89342f
916	9	0	0	1	PLAINS	NONE	#873533
916	9	0	1	1	PLAINS	NONE	#863532
916	9	0	2	1	PLAINS	NONE	#873532
916	9	0	3	1	PLAINS	NONE	#8b3632
916	9	0	4	1	PLAINS	NONE	#893632
916	9	0	5	1	PLAINS	NONE	#873532
916	9	0	6	1	PLAINS	NONE	#863532
916	9	0	7	1	PLAINS	NONE	#873634
916	9	0	8	1	PLAINS	NONE	#863330
916	9	0	9	1	PLAINS	NONE	#88342f
916	9	0	0	2	PLAINS	NONE	#893d38
916	9	0	1	2	PLAINS	NONE	#893c36
916	9	0	2	2	PLAINS	NONE	#8b3d38
916	9	0	3	2	PLAINS	NONE	#903f39
916	9	0	4	2	PLAINS	NONE	#8c3e39
916	9	0	5	2	PLAINS	NONE	#893c36
916	9	0	6	2	PLAINS	NONE	#893a35
916	9	0	7	2	PLAINS	NONE	#893b37
916	9	0	8	2	PLAINS	NONE	#8a3b36
916	9	0	9	2	PLAINS	NONE	#8a3c36
916	9	0	0	3	WATER	RIVER	#b5adba
916	9	0	1	3	WATER	RIVER	#aba4b5
916	9	0	2	3	WATER	RIVER	#aaa3b7
916	9	0	3	3	WATER	RIVER	#aea9b9
916	9	0	4	3	WATER	RIVER	#aaa6b7
916	9	0	5	3	WATER	RIVER	#a5a0b4
916	9	0	6	3	WATER	RIVER	#a19cb2
916	9	0	7	3	WATER	RIVER	#a19db4
916	9	0	8	3	WATER	RIVER	#a29fb3
916	9	0	9	3	WATER	RIVER	#a49eb3
916	9	0	0	4	PLAINS	NONE	#8d8ca2
916	9	0	1	4	WATER	RIVER	#7c809b
916	9	0	2	4	WATER	RIVER	#7c7fa3
916	9	0	3	4	WATER	RIVER	#7d83a2
916	9	0	4	4	WATER	RIVER	#7c82a2
916	9	0	5	4	WATER	RIVER	#797f9f
916	9	0	6	4	WATER	RIVER	#6e7394
916	9	0	7	4	WATER	RIVER	#767a9d
916	9	0	8	4	WATER	RIVER	#757a9a
916	9	0	9	4	WATER	RIVER	#707598
916	9	0	0	5	WATER	RIVER	#86879f
916	9	0	1	5	WATER	RIVER	#7f839c
916	9	0	2	5	WATER	RIVER	#7b7e9e
916	9	0	3	5	WATER	RIVER	#7d829d
916	9	0	4	5	WATER	RIVER	#7b809c
916	9	0	5	5	WATER	RIVER	#7a7f9a
916	9	0	6	5	WATER	RIVER	#7d7f9c
916	9	0	7	5	WATER	RIVER	#7f819e
916	9	0	8	5	WATER	RIVER	#8889a4
916	9	0	9	5	WATER	RIVER	#8586a3
916	9	0	0	6	WATER	RIVER	#707591
916	9	0	1	6	WATER	RIVER	#676c88
916	9	0	2	6	WATER	RIVER	#696e89
916	9	0	3	6	WATER	RIVER	#686e88
916	9	0	4	6	WATER	RIVER	#6a718a
916	9	0	5	6	WATER	RIVER	#6f738c
916	9	0	6	6	WATER	RIVER	#747694
916	9	0	7	6	WATER	RIVER	#797c9c
916	9	0	8	6	WATER	RIVER	#8084a0
916	9	0	9	6	WATER	RIVER	#7c809d
916	9	0	0	7	WATER	RIVER	#666e8d
916	9	0	1	7	WATER	RIVER	#5d6485
916	9	0	2	7	WATER	RIVER	#596081
916	9	0	3	7	WATER	RIVER	#656c8c
916	9	0	4	7	WATER	RIVER	#686f8e
916	9	0	5	7	WATER	RIVER	#6a708d
916	9	0	6	7	WATER	RIVER	#606686
916	9	0	7	7	WATER	RIVER	#596187
916	9	0	8	7	WATER	RIVER	#545e80
916	9	0	9	7	WATER	RIVER	#596388
916	9	0	0	8	WATER	RIVER	#535a7e
916	9	0	1	8	WATER	RIVER	#565b81
916	9	0	2	8	WATER	RIVER	#5f6387
916	9	0	3	8	WATER	RIVER	#636886
916	9	0	4	8	WATER	RIVER	#656a85
916	9	0	5	8	WATER	RIVER	#6e7088
916	9	0	6	8	WATER	RIVER	#6f6f8a
916	9	0	7	8	WATER	RIVER	#666a8b
916	9	0	8	8	WATER	RIVER	#666c8d
916	9	0	9	8	WATER	RIVER	#606989
916	9	0	0	9	WATER	RIVER	#9ca0ba
916	9	0	1	9	WATER	RIVER	#7a809e
916	9	0	2	9	WATER	RIVER	#6a6e90
916	9	0	3	9	WATER	RIVER	#6d6e87
916	9	0	4	9	WATER	RIVER	#7d7c93
916	9	0	5	9	PLAINS	NONE	#999bb0
916	9	0	6	9	PLAINS	NONE	#7a778e
916	9	0	7	9	WATER	RIVER	#74728d
916	9	0	8	9	WATER	RIVER	#6e6e8a
916	9	0	9	9	WATER	RIVER	#656986
915	10	0	0	0	PLAINS	NONE	#893431
915	10	0	1	0	PLAINS	NONE	#8a3531
915	10	0	2	0	PLAINS	NONE	#8d3833
915	10	0	3	0	PLAINS	NONE	#893431
915	10	0	4	0	PLAINS	NONE	#873632
915	10	0	5	0	PLAINS	NONE	#893934
915	10	0	6	0	PLAINS	NONE	#873632
915	10	0	7	0	PLAINS	NONE	#883834
915	10	0	8	0	PLAINS	NONE	#883734
915	10	0	9	0	PLAINS	NONE	#893834
915	10	0	0	1	PLAINS	NONE	#88332f
915	10	0	1	1	PLAINS	NONE	#8a3530
915	10	0	2	1	PLAINS	NONE	#8a3532
915	10	0	3	1	PLAINS	NONE	#86322f
915	10	0	4	1	PLAINS	NONE	#853531
915	10	0	5	1	PLAINS	NONE	#883633
915	10	0	6	1	PLAINS	NONE	#8a3735
915	10	0	7	1	PLAINS	NONE	#8b3835
915	10	0	8	1	PLAINS	NONE	#8c3836
915	10	0	9	1	PLAINS	NONE	#883733
915	10	0	0	2	PLAINS	NONE	#8b3a34
915	10	0	1	2	PLAINS	NONE	#8c3c35
915	10	0	2	2	PLAINS	NONE	#8c3c37
915	10	0	3	2	PLAINS	NONE	#8a3a36
915	10	0	4	2	PLAINS	NONE	#8d3c37
915	10	0	5	2	PLAINS	NONE	#8d3d37
915	10	0	6	2	PLAINS	NONE	#8d3d37
915	10	0	7	2	PLAINS	NONE	#8e3f39
915	10	0	8	2	PLAINS	NONE	#8d3d39
915	10	0	9	2	PLAINS	NONE	#8c3d39
915	10	0	0	3	WATER	RIVER	#a5a0b4
915	10	0	1	3	WATER	RIVER	#a8a3b6
915	10	0	2	3	WATER	RIVER	#a9a2b5
915	10	0	3	3	WATER	RIVER	#a9a3b5
915	10	0	4	3	WATER	RIVER	#aca7ba
915	10	0	5	3	WATER	RIVER	#aeaaba
915	10	0	6	3	WATER	RIVER	#ada9b9
915	10	0	7	3	WATER	RIVER	#aaa6b4
915	10	0	8	3	WATER	RIVER	#a6a0b0
915	10	0	9	3	WATER	RIVER	#a19dad
915	10	0	0	4	WATER	RIVER	#676e93
915	10	0	1	4	WATER	RIVER	#6c7495
915	10	0	2	4	WATER	RIVER	#727699
915	10	0	3	4	WATER	RIVER	#777a9d
915	10	0	4	4	WATER	RIVER	#777ca1
915	10	0	5	4	WATER	RIVER	#747d9a
915	10	0	6	4	WATER	RIVER	#6f7899
915	10	0	7	4	WATER	RIVER	#6f7995
915	10	0	8	4	WATER	RIVER	#6c7593
915	10	0	9	4	WATER	RIVER	#676f8c
915	10	0	0	5	WATER	RIVER	#6c7394
915	10	0	1	5	WATER	RIVER	#666f92
915	10	0	2	5	WATER	RIVER	#6f7497
915	10	0	3	5	WATER	RIVER	#73779a
915	10	0	4	5	WATER	RIVER	#747a9f
915	10	0	5	5	WATER	RIVER	#6b7393
915	10	0	6	5	WATER	RIVER	#6b7299
915	10	0	7	5	WATER	RIVER	#6a7292
915	10	0	8	5	WATER	RIVER	#646e90
915	10	0	9	5	WATER	RIVER	#5b6587
915	10	0	0	6	WATER	RIVER	#737b9a
915	10	0	1	6	WATER	RIVER	#566387
915	10	0	2	6	WATER	RIVER	#5e6a8c
915	10	0	3	6	WATER	RIVER	#667091
915	10	0	4	6	WATER	RIVER	#6a7396
915	10	0	5	6	WATER	RIVER	#646c92
915	10	0	6	6	WATER	RIVER	#5f6790
915	10	0	7	6	WATER	RIVER	#5d6789
915	10	0	8	6	WATER	RIVER	#576487
915	10	0	9	6	WATER	RIVER	#465476
915	10	0	0	7	WATER	RIVER	#525d82
915	10	0	1	7	WATER	RIVER	#4f5d84
915	10	0	2	7	WATER	RIVER	#535e83
915	10	0	3	7	WATER	RIVER	#586286
915	10	0	4	7	WATER	RIVER	#5b678b
915	10	0	5	7	WATER	RIVER	#5f6c8c
915	10	0	6	7	WATER	RIVER	#616d92
915	10	0	7	7	WATER	RIVER	#657193
915	10	0	8	7	WATER	RIVER	#667396
915	10	0	9	7	WATER	RIVER	#667495
915	10	0	0	8	WATER	RIVER	#697190
915	10	0	1	8	WATER	RIVER	#6f7896
915	10	0	2	8	WATER	RIVER	#757f9e
915	10	0	3	8	WATER	RIVER	#747f9f
915	10	0	4	8	WATER	RIVER	#6c799e
915	10	0	5	8	WATER	RIVER	#6d7e99
915	10	0	6	8	WATER	RIVER	#6e7b9d
915	10	0	7	8	WATER	RIVER	#687599
915	10	0	8	8	WATER	RIVER	#737da1
915	10	0	9	8	WATER	RIVER	#7781a3
915	10	0	0	9	WATER	RIVER	#7d7f9e
915	10	0	1	9	WATER	RIVER	#8d8da8
915	10	0	2	9	WATER	RIVER	#7f88a7
915	10	0	3	9	WATER	RIVER	#737e9e
915	10	0	4	9	WATER	RIVER	#626e95
915	10	0	5	9	WATER	RIVER	#61708f
915	10	0	6	9	WATER	RIVER	#637194
915	10	0	7	9	WATER	RIVER	#677597
915	10	0	8	9	WATER	RIVER	#6e7899
915	10	0	9	9	WATER	RIVER	#727d9c
914	11	0	0	0	PLAINS	NONE	#8a3935
914	11	0	1	0	PLAINS	NONE	#883733
914	11	0	2	0	PLAINS	NONE	#923a38
914	11	0	3	0	PLAINS	NONE	#913937
914	11	0	4	0	PLAINS	NONE	#943c35
914	11	0	5	0	PLAINS	NONE	#913936
914	11	0	6	0	PLAINS	NONE	#903836
914	11	0	7	0	PLAINS	NONE	#8f3733
914	11	0	8	0	PLAINS	NONE	#923a36
914	11	0	9	0	PLAINS	NONE	#923a36
914	11	0	0	1	PLAINS	NONE	#8a3834
914	11	0	1	1	PLAINS	NONE	#893632
914	11	0	2	1	PLAINS	NONE	#8b3733
914	11	0	3	1	PLAINS	NONE	#8b3631
914	11	0	4	1	PLAINS	NONE	#8d3630
914	11	0	5	1	PLAINS	NONE	#8e3733
914	11	0	6	1	PLAINS	NONE	#8d3733
914	11	0	7	1	PLAINS	NONE	#8c3633
